Name;Price;Km;Etat;Date;Carburant;Note;Number of reviews;"Accoudoir

";Assistant de démarrage en côte;"Capteurs d'aide au stationnement arrière
";Capteurs d'aide au stationnement avant;Climatisation;Climatisation automatique;Détecteur de lumière;Détecteur de pluie; Régulateur de vitesse; Rétroviseurs latéraux électriques; Sièges électriques;Start/Stop automatique;Système de navigation;Vitres électriques;Volant en cuir;Volant multifonctions
Alfa Romeo Giulia 1600 Super;EUR 35 000,-;62 117 km;Occasion, Historique entretien;05/1966;Essence;N/A;0;;;;;;;;;;;;;;;;
Alfa Romeo Stelvio 2.2 Diesel 190ch Super AT8 MY20;EUR 35 790,-;33 244 km;Occasion;06/2020;Diesel;N/A;0;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo Stelvio 2.2 Diesel 190ch Super AT8 MY20;EUR 35 790,-;25 226 km;Occasion;06/2020;Diesel;3.5;-3;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo Giulia 2.0 Turbo 200 AT8 Super Cam;EUR 36 190,-;10 km;Occasion;12/2021;Essence (Filtre à particules);4.5;-78;False;False;False;False;False;False;True;True;True;False;True;True;False;True;True;True
Alfa Romeo Alfetta GTV 6;EUR 38 800,-;143 370 km;Occasion;11/1983;Essence;4.5;-2;;;;;;;;;;;;;;;;
Alfa Romeo Stelvio 2.2 190 CH Q4 AT8 SPORT EDITION;EUR 38 902,-;29 535 km;Occasion;10/2019;Diesel;N/A;0;False;False;True;False;False;False;False;False;True;True;False;True;False;False;False;False
Alfa Romeo GT 2000 Veloce Bertone;EUR 39 900,-;4 000 km;Ancêtre;06/1972;Essence;5.0;-1;;;;;;;;;;;;;;;;
Alfa Romeo Giulia 2.2 JTD 190ch Sprint AT8 MY20 TOuvrant SoudTheatre;EUR 39 999,-;12 141 km;Occasion;01/2020;Diesel;5.0;-2;True;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo Giulia 2.2 JTD 160ch Sprint AT8 MY21;EUR 43 999,-;100 km;Occasion;09/2021;Diesel;4.0;-2;True;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo Giulia 2.0 Turbo 280 AT8 Q4 Veloce;EUR 44 963,-;10 km;Occasion;12/2021;Essence (Filtre à particules);4.5;-78;False;False;False;False;False;False;True;True;True;False;True;True;False;True;True;True
Alfa Romeo Giulia 2.0 TB 200ch Sprint AT8 MY21;EUR 46 599,-;3 125 km;Occasion;11/2021;Essence;1.0;-1;True;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo Stelvio 2.2 Diesel 160ch Super AT8 MY21;EUR 46 899,-;100 km;Occasion;10/2021;Diesel;4.0;-2;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo Stelvio 2.2 Diesel 210ch Veloce Q4 AT8 MY20 - TO pano - pa;EUR 47 990,-;14 540 km;Occasion;06/2020;Diesel (Filtre à particules);N/A;0;True;True;True;False;False;False;True;True;True;True;False;False;True;True;True;True
Alfa Romeo GTV 2000;EUR 47 990,-;98 000 km;Occasion;03/1973;Essence;N/A;0;;;;;;;;;;;;;;;;
Alfa Romeo Stelvio 2.2 JTDM 210 Q4 Aut. Veloce;EUR 49 904,-;10 km;Occasion;12/2021;Diesel (Filtre à particules);4.5;-78;False;False;False;False;False;False;False;False;False;False;True;True;False;True;True;True
Alfa Romeo Stelvio 2.2 Diesel 190ch Sprint AT8 MY21;EUR 49 990,-;3 000 km;Occasion;07/2021;Diesel;3.5;-3;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo Stelvio 2.2 Diesel 190ch Sprint AT8 MY21;EUR 49 990,-;6 000 km;Occasion;06/2021;Diesel;3.5;-3;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo 147 GTA;EUR 49 990,-;40 000 km;Occasion, Historique entretien;10/2003;Essence;3.0;-5;True;False;False;False;True;True;False;True;True;True;True;False;False;True;True;True
Alfa Romeo Giulia Sprint GT Réplica GTAM;EUR 53 000,-;42 000 km;Occasion, Historique entretien;11/1964;Essence;N/A;0;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Alfa Romeo Stelvio 2.2 Diesel 210ch Veloce Q4 AT8 MY21;"EUR 57.999,-




Ce prix a ete en ligne pendant au moins 14 jours, avant detre reduit.




EUR 53 999,-";7 500 km;Occasion;01/2021;Diesel;4.0;-2;True;True;False;False;False;False;True;True;True;False;False;True;False;False;False;True
Alfa Romeo Stelvio 2.2 Diesel 210ch 6C Villa d\u0027Este Q4 AT8 MY21;EUR 60 999,-;100 km;Occasion;09/2021;Diesel;4.0;-2;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;False
Alfa Romeo Stelvio 2.2 Diesel 210ch GT Junior Q4 AT8 MY21;EUR 60 999,-;100 km;Occasion;10/2021;Diesel;4.0;-2;True;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True
N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;;;;;;;;;;;;;;;;
Alfa Romeo Stelvio 2.9 V6 510 Quadrifoglio Q4;EUR 64 888,-;31 651 km;Occasion;02/2019;Essence (Filtre à particules);4.5;-78;False;False;False;False;False;False;True;True;False;False;False;True;True;True;True;True
Alfa Romeo Stelvio 2.9 V6 510 Quadrifoglio Q4;EUR 64 888,-;27 688 km;Occasion;03/2019;Essence (Filtre à particules);4.5;-78;False;False;False;False;False;False;True;True;False;False;False;True;True;True;True;True
Alfa Romeo Quadrifoglio 2.9 V6 510ch Quadrifoglio Q4 AT8;EUR 64 990,-;69 167 km;Occasion;07/2018;Essence;4.0;-4;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo Giulietta Sprint;EUR 65 000,-;58 590 km;Occasion;01/1961;Essence;4.0;-1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Alfa Romeo Giulia 2.0 TB 280ch Veloce Q4 AT8 MY21;EUR 65 800,-;7 km;Occasion;10/2021;Essence;3.5;-3;True;False;False;False;False;False;True;True;True;False;False;True;False;False;False;True
Alfa Romeo Quadrifoglio 2.9 V6 510ch Quadrifoglio AT8;EUR 65 990,-;52 322 km;Occasion;11/2018;Essence;5.0;-2;True;False;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo 4C Standard Edition;EUR 67 990,-;7 500 km;Occasion;08/2017;Essence;N/A;0;False;False;True;False;True;False;False;False;False;True;False;False;True;False;True;False
Alfa Romeo Giulia 2.9 V6 510 ch AT8 Quadrifoglio;EUR 69 780,-;39 500 km;Occasion, Historique entretien;05/2018;Essence;3.0;-5;False;False;True;True;True;True;False;True;True;False;False;True;True;False;True;False
Alfa Romeo Stelvio 2.0T 280ch Veloce Ti Q4 AT8 MY21;EUR 72 080,-;7 km;Occasion;10/2021;Essence;3.5;-3;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;True
Alfa Romeo Quadrifoglio 2.9 V6 510ch Quadrifoglio Q4 AT8 Xenon GPS Camera;EUR 74 999,-;34 901 km;Occasion;07/2018;Essence;4.0;-2;True;True;False;False;False;False;True;True;False;False;False;True;False;False;False;False
N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;;;;;;;;;;;;;;;;
Alfa Romeo Giulia 1600 SPIDER;EUR 79 000,-;96 182 km;Occasion;08/1964;Essence;4.0;-3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Alfa Romeo 4C 1750 Tbi 240 ch TCT Standard Edition;EUR 84 900,-;1 392 km;Occasion;06/2017;Essence;5.0;-27;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False
Alfa Romeo Giulia Spider 1600 Veloce type 10118;"EUR 99.000,-




Ce prix a ete en ligne pendant au moins 14 jours, avant detre reduit.




EUR 94 000,-";69 741 km;Ancêtre;01/1964;Essence;5.0;-1;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
Alfa Romeo RZ N°120;EUR 110 000,-;17 302 km;Occasion;06/1993;Essence;N/A;0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False
N/A;N/A;N/A;N/A;N/A;N/A;N/A;0;;;;;;;;;;;;;;;;
Alfa Romeo 8C Spider;EUR 275 000,-;4 100 km;Occasion, Historique entretien;07/2009;Essence;N/A;0;False;False;False;False;True;True;False;True;True;False;False;False;False;True;True;True
Alfa Romeo Brera 2.4 JTD210 20V;EUR 8 990,-;103 600 km;Occasion;07/2008;Diesel;4.5;-5;False;False;True;False;False;False;False;False;True;True;False;False;False;True;False;False
Alfa Romeo Brera 2.4 JTD210 20V;EUR 9 490,-;131 458 km;Occasion;09/2009;Diesel;N/A;0;False;False;True;False;False;False;False;False;True;True;False;False;False;True;False;False
Alfa Romeo Giulietta 1750 TBI 235 ch Quadrifoglio Verde;EUR 10 490,-;167 252 km;Occasion, Historique entretien;07/2013;Essence;4.5;-6;True;False;True;False;True;True;True;True;True;True;False;True;False;True;True;True
Alfa Romeo Giulia 1600 SUPER 105.26;EUR 19 990,-;98 500 km;Occasion;03/1968;Essence;4.5;-1;;;;;;;;;;;;;;;;
Alfa Romeo GT JUNIOR ZAGATO;EUR 33 900,-;64 156 km;Occasion;12/1972;Essence;4.0;-1;;;;;;;;;;;;;;;;
Alfa Romeo 147 1.9 JTD M-JET 150 Selective;EUR 1,-;200 000 km;Occasion;09/2005;Diesel;N/A;0;True;False;False;False;True;True;False;False;True;True;False;False;False;True;True;True
Alfa Romeo 147 1.9 JTD M-JET 120 Distinctive;EUR 700,-;201 000 km;Occasion, Historique entretien;12/2007;Diesel;N/A;0;True;False;False;False;True;True;False;False;True;True;False;False;False;True;True;True
Alfa Romeo 156 SW 1.9 JTD 110 TS Pack;EUR 800,-;234 000 km;Occasion;08/2001;Diesel;N/A;0;True;False;False;False;True;True;False;False;False;True;False;False;False;False;True;False
Alfa Romeo 156 Sportwagon 1.9 JTD - 115 Progression;EUR 1 000,-;220 km;Occasion;02/2002;Diesel;N/A;0;True;False;False;False;True;True;False;False;False;True;False;False;False;True;True;True
Alfa Romeo 159 SW 1.9 JTDM 120 IMPRESSION;EUR 1 300,-;230 000 km;Occasion;08/2008;Diesel;N/A;0;True;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False
Alfa Romeo 145 1.7 TWIN;EUR 1 590,-;183 200 km;Occasion;08/1994;Essence;N/A;0;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False
Alfa Romeo 156 1.8 16V PACK;EUR 2 000,-;225 600 km;Occasion, Historique entretien;10/2000;Diesel;5.0;-1;False;False;False;False;True;True;False;False;True;False;False;False;False;True;False;False
Alfa Romeo GT 1.9 JTD 150 Distinctive;EUR 2 300,-;175 000 km;Occasion;07/2004;Diesel;N/A;0;True;False;False;False;True;True;False;False;True;True;False;False;False;True;True;False
Alfa Romeo 156 Sportwagon 2.4 JTD - 150 Distinctive;EUR 2 400,-;310 000 km;Occasion, Historique entretien;01/2003;Diesel;N/A;0;True;False;False;False;True;True;False;True;True;True;False;False;False;True;True;False
Alfa Romeo 147 1.9 JTD - 100 Impression;EUR 2 490,-;227 000 km;Occasion;07/2005;Diesel;3.5;-5;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False
Alfa Romeo 147 1.9 JTD M-JET 120 Milano;EUR 2 700,-;187 000 km;Occasion, Historique entretien;05/2009;Diesel;N/A;0;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False
Alfa Romeo 159 1.9 JTD Progression;EUR 2 790,-;190 568 km;Occasion;09/2007;Diesel (Filtre à particules);N/A;0;True;False;False;False;True;True;False;False;False;True;False;False;False;True;True;False
Alfa Romeo 147 1.6i T.Spark;EUR 2 800,-;143 000 km;Occasion;11/2010;Essence;N/A;0;False;False;False;False;True;False;False;False;False;True;False;False;False;True;True;True
Alfa Romeo 166 2.0 TS 155CH PACK;EUR 2 890,-;127 000 km;Occasion;04/1999;Essence;N/A;0;False;False;False;False;True;True;False;False;True;False;True;False;True;False;False;False
Alfa Romeo 159 SW 1.9 JTDM 150 SELECTIVE;EUR 2 900,-;207 600 km;Occasion, Historique entretien;06/2007;Diesel;N/A;0;True;False;True;True;True;True;False;True;True;True;False;False;False;True;True;False
Alfa Romeo 147 1.9 JTD150 Multijet Distinctive 5p;EUR 2 990,-;200 000 km;Occasion;04/2007;Diesel;N/A;0;;;;;;;;;;;;;;;;
Alfa Romeo MiTo 1.4 MPI 78 Impulsive;EUR 2 990,-;162 000 km;Occasion;08/2010;Essence;N/A;0;False;False;False;False;True;False;False;True;False;True;False;False;False;True;False;False
Alfa Romeo 159 1.9 JTD Progression;EUR 2 990,-;185 059 km;Occasion;07/2007;Diesel;N/A;0;True;False;False;False;True;True;False;False;False;True;False;False;False;True;True;False
Alfa Romeo 156 1.9 JTD - 115 Distinctive;EUR 2 990,-;240 000 km;Occasion;10/2003;Diesel;4.0;-1;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False
Alfa Romeo 156 sport wagon 2.4 jtd 175 ti 2004;EUR 3 000,-;- km;Neuf;-;N/A;4.5;-3;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;False
Alfa Romeo 159 ALFA ROMÉO 159 1.9 JTDM;EUR 3 200,-;169 000 km;Occasion;06/2007;Diesel (Filtre à particules);N/A;0;True;False;True;False;True;True;False;True;True;True;False;False;False;True;True;True
Alfa Romeo 166 2.5 V6 Distinctive;EUR 3 200,-;212 000 km;Occasion;06/2004;Essence;N/A;0;True;False;False;False;False;False;False;True;False;True;True;False;False;True;True;True
Alfa Romeo 147 1.6i T.S. 105 Distinctive;EUR 3 200,-;200 000 km;Occasion;06/2006;Essence;3.5;-1;False;False;False;False;True;True;False;False;True;True;False;False;False;True;True;True
Alfa Romeo 147 1.6i - 120 TS Distinctive;EUR 3 500,-;110 000 km;Occasion;01/2005;Essence;N/A;0;False;False;False;False;True;True;False;False;True;True;False;False;False;True;True;True
Alfa Romeo 147 1.9 jtd m-jet 120 selective;EUR 3 500,-;- km;Neuf;-;N/A;N/A;0;False;False;False;False;True;True;False;False;True;True;False;False;False;True;False;False
Alfa Romeo MiTo 1.4 T-JET 155 Distinctive;EUR 3 690,-;175 934 km;Occasion, Historique entretien;12/2008;Essence;3.5;-5;False;False;False;False;True;True;False;False;False;True;False;False;False;True;False;True
Alfa Romeo 156 2.0 16V TS;EUR 3 750,-;152 000 km;Occasion, Historique entretien;03/1999;Essence;N/A;0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False
Alfa Romeo MiTo PHASE 1 1.3 MJTD 16V S\u0026S 95CV;EUR 3 890,-;216 100 km;Occasion;05/2010;Diesel;3.0;-7;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False
Alfa Romeo 159 159 1.9 JTDM;EUR 3 990,-;201 000 km;Occasion;01/2007;Diesel;N/A;0;True;False;True;False;True;True;False;False;True;True;False;False;False;True;True;False
Alfa Romeo 147 1.9 JTD 150 Distinctive;EUR 3 990,-;243 500 km;Occasion;04/2005;Diesel;5.0;-31;False;False;False;False;True;True;False;False;True;True;False;False;False;True;True;True
Alfa Romeo 147 1.9 JTD120 Multijet Distinctive 5p;EUR 3 990,-;157 616 km;Occasion;11/2006;Diesel;N/A;0;;;;;;;;;;;;;;;;
Alfa Romeo 166 2.4 JTD140 PACK;EUR 3 990,-;176 183 km;Occasion;01/2003;Diesel;N/A;0;False;False;False;False;True;True;False;False;True;False;False;False;True;True;False;False
Alfa Romeo GT 1.9 JTD 150 Distinctive;EUR 4 000,-;155 000 km;Occasion;09/2004;Diesel;N/A;0;True;False;False;False;True;True;False;False;True;True;False;False;False;True;True;False
Alfa Romeo 147 2.0i Selespeed A;EUR 4 000,-;78 000 km;Occasion;04/2003;Essence;N/A;0;False;False;False;False;True;True;False;False;True;True;False;False;False;True;True;True
Alfa Romeo 147 1.6I - 105 TS PROGRESSION 3P;EUR 4 200,-;86 450 km;Occasion;04/2001;Essence;N/A;0;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False
"Alfa Romeo Giulietta 2.0 JTDm 170 ch Setamp;S Selective";EUR 4 390,-;238 236 km;Occasion;01/2011;Diesel;4.0;-2;;;;;;;;;;;;;;;;
Alfa Romeo 159 ti;EUR 4 400,-;213 000 km;Occasion;06/2007;Diesel;N/A;0;False;False;False;False;True;False;False;True;True;False;False;True;False;False;False;False
Alfa Romeo 159 SW 1.9 JTD 120 distinctive;EUR 4 490,-;196 301 km;Occasion;12/2008;Diesel;3.0;-4;;;;;;;;;;;;;;;;
Alfa Romeo 159 SPORTWAGON 1.9 JTD120 Distinctive;EUR 4 500,-;200 000 km;Occasion;10/2006;Diesel;2.5;-2;;;;;;;;;;;;;;;;
Alfa Romeo 156 1.9 JTD 126 DISTINCTIVE;EUR 4 500,-;129 950 km;Occasion;03/2005;Diesel;N/A;0;False;False;False;False;True;True;False;False;True;True;False;False;False;True;False;True
Alfa Romeo MiTo 1.4 T-Jet 155 Selective;EUR 4 600,-;165 500 km;Occasion, Historique entretien;06/2009;Essence;N/A;0;False;False;True;False;True;False;False;True;False;True;False;False;False;True;True;False
Alfa Romeo 147 (2) 1.9 JTD 120 DISTINCTIVE 3P;EUR 4 880,-;116 300 km;Occasion;07/2007;Diesel;4.0;-32;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False
Alfa Romeo MiTo VPC 1.3 JTDM 120 S/S SELECTIVE;EUR 4 900,-;163 000 km;Occasion;10/2011;Diesel;N/A;0;False;False;False;False;True;True;False;False;True;True;False;False;False;True;True;True
Alfa Romeo MiTo 1.3 JTDM95 SELECTIVE STOP\u0026START;EUR 4 990,-;159 000 km;Occasion;04/2011;Diesel;3.0;-4;False;False;True;False;True;False;False;False;False;False;False;False;False;True;False;False
Alfa Romeo Giulietta 1.6 JTD / Cuir / Gps / Toit Pano / Clim Auto / PDC;EUR 4 990,-;245 000 km;Occasion;01/2011;Diesel;4.0;-3;False;False;True;False;True;True;False;False;True;True;False;True;True;True;True;False
Alfa Romeo MiTo 1.3 JTD 85CV MOTEUR A CHAINE;EUR 4 990,-;132 746 km;Occasion;10/2012;Diesel;3.5;-4;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False
Alfa Romeo GT GT 1.9 JTD M-JET 150 Distinctive;EUR 4 990,-;149 000 km;Occasion;03/2007;Diesel;5.0;-2;;;;;;;;;;;;;;;;
Alfa Romeo MiTo 1.3 JTDM95 SUPER STOP\u0026START Payer en 4 Fois;EUR 4 990,-;194 200 km;Occasion;02/2012;Diesel (Filtre à particules);3.5;-6;False;True;True;False;True;False;False;False;False;True;False;True;False;False;False;False
Alfa Romeo MiTo Turismo (145);EUR 4 999,-;131 000 km;Occasion;09/2010;Diesel;N/A;0;True;True;False;False;True;True;False;False;True;True;False;False;False;True;True;False
"Alfa Romeo MiTo 1.4 TB MultiAir Start etamp; Stop 135 Distinctive";EUR 4 999,-;173 982 km;Occasion;10/2010;Essence;3.0;-7;;;;;;;;;;;;;;;;
Alfa Romeo 164;EUR 5 000,-;97 325 km;Occasion;03/1993;Essence;N/A;0;;;;;;;;;;;;;;;;
Alfa Romeo 147 (2) 1.9 JTD 120 SELECTIVE 5P;EUR 5 000,-;158 108 km;Occasion;12/2005;Diesel;N/A;0;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
Alfa Romeo Giulietta 2.0 JTDm 140 ch;EUR 5 200,-;189 000 km;Occasion;06/2012;Diesel;N/A;0;True;False;True;False;True;True;False;True;True;True;False;True;False;True;True;True
Alfa Romeo MiTo 1.6 JTD 16V DISTINCTIVE;EUR 5 290,-;181 103 km;Occasion;12/2008;Diesel (Filtre à particules);N/A;0;False;True;False;False;True;False;False;False;False;True;False;False;False;True;False;False
Alfa Romeo MiTo 1.4 MPI MultiAir Start;EUR 5 290,-;115 000 km;Occasion;06/2011;Essence;N/A;0;False;False;False;False;True;False;False;False;True;True;False;True;False;True;True;True
Alfa Romeo Brera 2.4 JTDm Sky View;EUR 5 300,-;189 000 km;Occasion;11/2006;Diesel (Filtre à particules);N/A;0;True;True;True;False;True;True;True;True;True;True;True;False;True;True;True;True
Alfa Romeo 159 1.9 JTDM 16V DISTINCTIVE;EUR 5 300,-;202 300 km;Occasion;07/2006;Diesel;N/A;0;;;;;;;;;;;;;;;;
Alfa Romeo MiTo Turismo 1.4;"EUR 5.950,-




Ce prix a ete en ligne pendant au moins 14 jours, avant detre reduit.




EUR 5 450,-";119 000 km;Occasion;04/2009;Essence;N/A;0;True;False;False;False;False;False;False;True;False;True;False;False;False;True;False;True
Alfa Romeo 166 2.5i V6 24V Pack;EUR 5 500,-;138 000 km;Occasion, Historique entretien;01/2002;Essence;N/A;0;True;False;False;False;True;True;False;True;True;True;True;False;False;True;True;True
Alfa Romeo MiTo 1.4 MPI 78 S/S DISTINCTIVE;EUR 5 500,-;128 100 km;Occasion;11/2011;Essence;4.0;-4;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True
Alfa Romeo 147 1.9 JTD120 MULTIJET SELECTIVE 5P;EUR 5 590,-;148 600 km;Occasion;09/2008;Diesel;3.5;-2;False;False;True;False;True;True;False;False;True;True;False;False;False;True;False;False
Alfa Romeo GT 1.9 JTD 150 cv Distinctive;EUR 5 700,-;148 000 km;Occasion;09/2008;Diesel;N/A;0;;;;;;;;;;;;;;;;
Alfa Romeo MiTo 1.4 TB MultiAir Start;EUR 5 900,-;120 000 km;Occasion;12/2010;Essence;N/A;0;True;False;False;False;True;False;False;False;True;True;False;True;False;True;False;False
